texto,categoria,metadados_json
Diagnóstico CID-10 código R001: Bradicardia não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R001""}"
"Diagnóstico CID-10 código R011: Sopro cardíaco, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R011""}"
Diagnóstico CID-10 código R02: Gangrena não classificada em outra parte.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R02""}"
Diagnóstico CID-10 código R040: Epistaxis.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R040""}"
Diagnóstico CID-10 código R042: Hemoptise.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R042""}"
Diagnóstico CID-10 código R05: Tosse.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R05""}"
Diagnóstico CID-10 código R060: Dispnéia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R060""}"
Diagnóstico CID-10 código R072: Dor precordial.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R072""}"
Diagnóstico CID-10 código R073: Outra dor torácica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R073""}"
"Diagnóstico CID-10 código R074: Dor torácica, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R074""}"
Diagnóstico CID-10 código R100: Abdome agudo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R100""}"
Diagnóstico CID-10 código R101: Dor localizada no abdome superior.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R101""}"
Diagnóstico CID-10 código R102: Dor pélvica e perineal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R102""}"
Diagnóstico CID-10 código R103: Dor localizada em outras partes do abdome inferior.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R103""}"
Diagnóstico CID-10 código R104: Outras dores abdominais e as não especificadas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R104""}"
Diagnóstico CID-10 código R11: Náusea e vômitos.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R11""}"
Diagnóstico CID-10 código R13: Disfagia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R13""}"
Diagnóstico CID-10 código R17: Icterícia não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R17""}"
Diagnóstico CID-10 código R18: Ascite.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R18""}"
"Diagnóstico CID-10 código R190: Massa, tumoração ou tumefação intra-abdominal e pélvica.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R190""}"
Diagnóstico CID-10 código R194: Alteração do hábito intestinal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R194""}"
"Diagnóstico CID-10 código R220: Tumefação, massa ou tumoração localizadas da cabeça.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R220""}"
"Diagnóstico CID-10 código R223: Tumefação, massa ou tumoração localizadas de membro superior.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R223""}"
"Diagnóstico CID-10 código R224: Tumefação, massa ou tumoração localizadas no membro inferior.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R224""}"
"Diagnóstico CID-10 código R229: Tumefação, massa ou tumoração não especificadas, localizadas.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R229""}"
Diagnóstico CID-10 código R262: Dificuldade para andar não classificada em outra parte.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R262""}"
Diagnóstico CID-10 código R300: Disúria.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R300""}"
Diagnóstico CID-10 código R31: Hematúria não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R31""}"
Diagnóstico CID-10 código R32: Incontinência urinária não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R32""}"
Diagnóstico CID-10 código R33: Retenção urinária.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R33""}"
Diagnóstico CID-10 código R398: Outros sintomas e sinais relativos ao aparelho urinário e os não especificados.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R398""}"
Diagnóstico CID-10 código R410: Desorientação não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R410""}"
Diagnóstico CID-10 código R418: Outros sintomas e sinais especificados relativos às funções cognitivas e à consciência.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R418""}"
Diagnóstico CID-10 código R509: Febre não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R509""}"
Diagnóstico CID-10 código R51: Cefaléia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R51""}"
Diagnóstico CID-10 código R520: Dor aguda.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R520""}"
Diagnóstico CID-10 código R521: Dor crônica intratável.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R521""}"
Diagnóstico CID-10 código R522: Outra dor crônica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R522""}"
Diagnóstico CID-10 código R529: Dor não especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R529""}"
"Diagnóstico CID-10 código R53: Mal estar, fadiga.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R53""}"
Diagnóstico CID-10 código R55: Síncope e colapso.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R55""}"
Diagnóstico CID-10 código R560: Convulsões febris.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R560""}"
Diagnóstico CID-10 código R568: Outras convulsões e as não especificadas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R568""}"
Diagnóstico CID-10 código R570: Choque cardiogênico.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R570""}"
Diagnóstico CID-10 código R571: Choque hipovolêmico.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R571""}"
Diagnóstico CID-10 código R579: Choque não especificado.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R579""}"
"Diagnóstico CID-10 código R599: Adenomegalia ou aumento de volume dos gânglios linfáticos, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R599""}"
Diagnóstico CID-10 código R610: Hiperidrose localizada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R610""}"
Diagnóstico CID-10 código R634: Perda de peso anormal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R634""}"
Diagnóstico CID-10 código R64: Caquexia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R64""}"
Diagnóstico CID-10 código R688: Outros sintomas e sinais gerais especificados.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R688""}"
Diagnóstico CID-10 código R69: Causas desconhecidas e não especificadas de morbidade.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R69""}"
"Diagnóstico CID-10 código R832: Achados anormais no líquido cefalorraquidiano - nível anormal de outras drogas, medicamentos e substâncias biológicas.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R832""}"
"Diagnóstico CID-10 código R892: Achados anormais de material proveniente de outros órgãos, aparelhos, sistemas e tecidos - nível anormal de outras drogas, medicamentos e substâncias biológicas.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R892""}"
Diagnóstico CID-10 código R900: Lesão intracraniana ocupando espaço.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R900""}"
Diagnóstico CID-10 código R908: Outros resultados anormais de exames para diagnóstico por imagem do sistema nervoso central.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R908""}"
"Diagnóstico CID-10 código R91: Achados anormais, de exames para diagnóstico por imagem, do pulmão.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R91""}"
Diagnóstico CID-10 código R99: Outras causas mal definidas e as não especificadas de mortalidade.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""R99""}"
"Diagnóstico CID-10 código S009: Traumatismo superficial da cabeça, parte não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S009""}"
Diagnóstico CID-10 código S011: Ferimento da pálpebra e da região periocular.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S011""}"
Diagnóstico CID-10 código S013: Ferimento do ouvido.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S013""}"
Diagnóstico CID-10 código S015: Ferimento do lábio e da cavidade oral.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S015""}"
"Diagnóstico CID-10 código S018: Ferimento na cabeça, de outras localizações.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S018""}"
Diagnóstico CID-10 código S021: Fratura da base do crânio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S021""}"
Diagnóstico CID-10 código S022: Fratura dos ossos nasais.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S022""}"
Diagnóstico CID-10 código S023: Fratura do assoalho orbital.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S023""}"
Diagnóstico CID-10 código S024: Fratura dos ossos malares e maxilares.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S024""}"
Diagnóstico CID-10 código S026: Fratura de mandíbula.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S026""}"
Diagnóstico CID-10 código S027: Fraturas múltiplas envolvendo os ossos do crânio e da face.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S027""}"
Diagnóstico CID-10 código S028: Outras fraturas do crânio e dos ossos da face.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S028""}"
"Diagnóstico CID-10 código S029: Fratura do crânio ou dos ossos da face, parte não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S029""}"
Diagnóstico CID-10 código S052: Laceração e ruptura ocular com prolapso ou perda de tecido intra-ocular.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S052""}"
Diagnóstico CID-10 código S056: Ferimento penetrante do globo ocular sem corpo estranho.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S056""}"
"Diagnóstico CID-10 código S059: Traumatismo do olho e da órbita, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S059""}"
Diagnóstico CID-10 código S060: Concussão cerebral.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S060""}"
Diagnóstico CID-10 código S061: Edema cerebral traumático.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S061""}"
Diagnóstico CID-10 código S062: Traumatismo cerebral difuso.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S062""}"
Diagnóstico CID-10 código S063: Traumatismo cerebral focal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S063""}"
Diagnóstico CID-10 código S064: Hemorragia epidural.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S064""}"
Diagnóstico CID-10 código S065: Hemorragia subdural devida a traumatismo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S065""}"
Diagnóstico CID-10 código S066: Hemorragia subaracnóide devida a traumatismo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S066""}"
Diagnóstico CID-10 código S068: Outros traumatismos intracranianos.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S068""}"
"Diagnóstico CID-10 código S069: Traumatismo intracraniano, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S069""}"
Diagnóstico CID-10 código S098: Outros traumatismos especificados da cabeça.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S098""}"
Diagnóstico CID-10 código S099: Traumatismo não especificado da cabeça.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S099""}"
Diagnóstico CID-10 código S122: Fratura de outras vértebras cervicais especificadas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S122""}"
Diagnóstico CID-10 código S143: Traumatismo do plexo braquial.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S143""}"
Diagnóstico CID-10 código S220: Fratura de vértebra torácica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S220""}"
Diagnóstico CID-10 código S221: Fraturas múltiplas da coluna torácica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S221""}"
Diagnóstico CID-10 código S270: Pneumotórax traumático.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S270""}"
Diagnóstico CID-10 código S271: Hemotórax traumático.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S271""}"
Diagnóstico CID-10 código S272: Hemopneumotórax traumático.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S272""}"
Diagnóstico CID-10 código S315: Ferimento de outros órgãos genitais externos e os não especificados.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S315""}"
Diagnóstico CID-10 código S320: Fratura de vértebra lombar.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S320""}"
Diagnóstico CID-10 código S324: Fratura do acetábulo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S324""}"
Diagnóstico CID-10 código S327: Fraturas múltiplas de coluna lombar e da pelve.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S327""}"
Diagnóstico CID-10 código S328: Fratura de outras partes da coluna lombossacra e da pelve e de partes não especificadas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S328""}"
Diagnóstico CID-10 código S334: Ruptura traumática da sínfise púbica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S334""}"
Diagnóstico CID-10 código S360: Traumatismo do baço.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S360""}"
Diagnóstico CID-10 código S364: Traumatismo do intestino delgado.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S364""}"
Diagnóstico CID-10 código S420: Fratura da clavícula.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S420""}"
Diagnóstico CID-10 código S422: Fratura da extremidade superior do úmero.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S422""}"
Diagnóstico CID-10 código S423: Fratura da diáfise do úmero.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S423""}"
Diagnóstico CID-10 código S424: Fratura da extremidade inferior do úmero.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S424""}"
"Diagnóstico CID-10 código S427: Fraturas múltiplas da clavícula, da omoplata [escápula] e do úmero.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S427""}"
"Diagnóstico CID-10 código S429: Fratura da cintura escapular, parte não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S429""}"
Diagnóstico CID-10 código S430: Luxação da articulação do ombro.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S430""}"
Diagnóstico CID-10 código S431: Luxação da articulação acromioclavicular.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S431""}"
Diagnóstico CID-10 código S460: Traumatismo do tendão do manguito rotador do ombro.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S460""}"
Diagnóstico CID-10 código S520: Fratura da extremidade superior do cúbito [ulna].,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S520""}"
Diagnóstico CID-10 código S521: Fratura da extremidade superior do rádio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S521""}"
Diagnóstico CID-10 código S522: Fratura da diáfise do cúbito [ulna].,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S522""}"
Diagnóstico CID-10 código S523: Fratura da diáfise do rádio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S523""}"
Diagnóstico CID-10 código S524: Fratura das diáfises do rádio e do cúbito [ulna].,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S524""}"
Diagnóstico CID-10 código S525: Fratura da extremidade distal do rádio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S525""}"
Diagnóstico CID-10 código S526: Fratura da extremidade distal do rádio e do cúbito [ulna].,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S526""}"
Diagnóstico CID-10 código S527: Fraturas múltiplas do antebraço.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S527""}"
Diagnóstico CID-10 código S528: Fratura de outras partes do antebraço.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S528""}"
"Diagnóstico CID-10 código S529: Fratura do antebraço, parte não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S529""}"
"Diagnóstico CID-10 código S531: Luxação do cotovelo, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S531""}"
Diagnóstico CID-10 código S602: Contusão de outras partes do punho e da mão.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S602""}"
Diagnóstico CID-10 código S611: Ferimento de dedo(s) com lesão da unha.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S611""}"
Diagnóstico CID-10 código S620: Fratura do osso navicular [escafoíde] da mão.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S620""}"
Diagnóstico CID-10 código S622: Fratura do primeiro metacarpiano.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S622""}"
Diagnóstico CID-10 código S623: Fratura de outros ossos do metacarpo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S623""}"
Diagnóstico CID-10 código S624: Fraturas múltiplas de ossos metacarpianos.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S624""}"
Diagnóstico CID-10 código S625: Fratura do polegar.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S625""}"
Diagnóstico CID-10 código S626: Fratura de outros dedos.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S626""}"
Diagnóstico CID-10 código S627: Fraturas múltiplas de dedo(s).,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S627""}"
Diagnóstico CID-10 código S628: Fratura de outras partes e de partes não especificadas do punho e da mão.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S628""}"
Diagnóstico CID-10 código S633: Ruptura traumática de ligamento(s) do punho e do carpo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S633""}"
Diagnóstico CID-10 código S661: Traumatismo do músculo flexor e tendão de outro dedo ao nível do punho e da mão.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S661""}"
Diagnóstico CID-10 código S663: Traumatismo do músculo extensor e tendão de outro dedo ao nível do punho e da mão.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S663""}"
Diagnóstico CID-10 código S668: Traumatismo de outros músculos e tendões ao nível do punho e da mão.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S668""}"
Diagnóstico CID-10 código S669: Traumatismo de músculo e tendão não especificado ao nível do punho e da mão.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S669""}"
Diagnóstico CID-10 código S680: Amputação traumática do polegar (completa) (parcial).,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S680""}"
Diagnóstico CID-10 código S681: Amputação traumática de um outro dedo apenas (completa) (parcial).,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S681""}"
Diagnóstico CID-10 código S718: Ferimentos de outras partes e das não especificadas da cintura pélvica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S718""}"
Diagnóstico CID-10 código S720: Fratura do colo do fêmur.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S720""}"
Diagnóstico CID-10 código S721: Fratura pertrocantérica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S721""}"
Diagnóstico CID-10 código S722: Fratura subtrocantérica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S722""}"
Diagnóstico CID-10 código S723: Fratura da diáfise do fêmur.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S723""}"
Diagnóstico CID-10 código S724: Fratura da extremidade distal do fêmur.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S724""}"
Diagnóstico CID-10 código S727: Fraturas múltiplas do fêmur.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S727""}"
Diagnóstico CID-10 código S728: Fraturas de outras partes do fêmur.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S728""}"
"Diagnóstico CID-10 código S729: Fratura do fêmur, parte não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S729""}"
Diagnóstico CID-10 código S730: Luxação da articulação do quadril.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S730""}"
Diagnóstico CID-10 código S810: Ferimento do joelho.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S810""}"
Diagnóstico CID-10 código S818: Ferimento de outras partes da perna.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S818""}"
Diagnóstico CID-10 código S820: Fratura da rótula [patela].,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S820""}"
Diagnóstico CID-10 código S821: Fratura da extremidade proximal da tíbia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S821""}"
Diagnóstico CID-10 código S822: Fratura da diáfise da tíbia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S822""}"
Diagnóstico CID-10 código S823: Fratura da extremidade distal da tíbia.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S823""}"
Diagnóstico CID-10 código S824: Fratura do perônio [fíbula].,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S824""}"
Diagnóstico CID-10 código S825: Fratura do maléolo medial.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S825""}"
Diagnóstico CID-10 código S826: Fratura do maléolo lateral.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S826""}"
Diagnóstico CID-10 código S827: Fraturas múltiplas da perna.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S827""}"
Diagnóstico CID-10 código S828: Fratura de outras partes da perna.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S828""}"
"Diagnóstico CID-10 código S829: Fratura da perna, parte não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S829""}"
"Diagnóstico CID-10 código S832: Ruptura do menisco, atual.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S832""}"
Diagnóstico CID-10 código S834: Entorse e distensão envolvendo ligamento colateral (peronial) (tibial) do joelho.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S834""}"
Diagnóstico CID-10 código S835: Entorse e distensão envolvendo ligamento cruzado (anterior) (posterior) do joelho.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S835""}"
Diagnóstico CID-10 código S836: Entorse e distensão de outras partes e das não especificadas do joelho.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S836""}"
Diagnóstico CID-10 código S837: Traumatismo de estruturas múltiplas do joelho.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S837""}"
Diagnóstico CID-10 código S860: Traumatismo do tendão de Aquiles.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S860""}"
Diagnóstico CID-10 código S910: Ferimento do tornozelo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S910""}"
Diagnóstico CID-10 código S913: Ferimento de outras partes do pé.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S913""}"
Diagnóstico CID-10 código S920: Fratura do calcâneo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""S920""}"
